second,temp,o2,fuel,fan,error,pressure
197,1450.496663351184,2.1289551539765417,9.8130251509954,898.9752020286229,0.4966633511839973,-2.1346470648343745
198,1450.477109534018,2.1302971266508255,9.8130251509954,898.9752020286229,0.4771095340179272,-2.1248501943460947
199,1450.4633482565978,2.1300115099044805,9.8130251509954,898.9752020286229,0.4633482565977829,-2.14152201487607
200,1450.4584442558,2.1223532927936875,9.181684386191556,898.7969056769681,0.4584442558000319,-2.137239429398929
201,1450.4691284261469,2.133233583777429,9.181684386191556,898.7969056769681,0.4691284261468809,-2.1194225982693142
202,1450.4638085722536,2.1236475502721577,9.181684386191556,898.7969056769681,0.4638085722535834,-2.131515901283135
203,1450.458674420944,2.1378807555017922,9.181684386191556,898.7969056769681,0.45867442094390753,-2.1157084351662863
204,1450.473714733366,2.1310151069249916,9.181684386191556,898.7969056769681,0.4737147333660232,-2.1126858013667285
205,1450.4921387896118,2.1377743365748056,9.181684386191556,898.7969056769681,0.49213878961177215,-2.1150480541173144
206,1450.50130473805,2.1495073400577462,9.181684386191556,898.7969056769681,0.5013047380500666,-2.113230542389449
207,1450.5196940306619,2.1871563942892958,9.181684386191556,898.7969056769681,0.5196940306618671,-2.1107066227324753
208,1450.5272361469874,2.194508290201843,9.181684386191556,898.7969056769681,0.527236146987434,-2.091348668346564
209,1450.5422343239013,2.2029081157976313,9.181684386191556,898.7969056769681,0.5422343239013117,-2.095076396345734
210,1450.5535422852429,2.2336882194652223,8.479863983745037,898.5745926383181,0.5535422852428837,-2.127392317052355
211,1450.5497336868807,2.2313014739503085,8.479863983745037,898.5745926383181,0.5497336868806997,-2.145347610717484
212,1450.535995876025,2.2373028848861813,8.479863983745037,898.5745926383181,0.5359958760250265,-2.140169543424568
213,1450.5374985230314,2.239200491683228,8.479863983745037,898.5745926383181,0.5374985230314451,-2.161763047934685
214,1450.5366313925651,2.222653387725746,8.479863983745037,898.5745926383181,0.5366313925651411,-2.172675986084709
215,1450.535281768792,2.184135176629646,8.479863983745037,898.5745926383181,0.5352817687919469,-2.180673573874267
216,1450.548753340339,2.1920157511562834,8.479863983745037,898.5745926383181,0.5487533403390898,-2.1868927413223886
217,1450.5511699828965,2.1966263413536797,8.479863983745037,898.5745926383181,0.5511699828964538,-2.171966845965022
218,1450.5531567319736,2.2053366556350027,8.479863983745037,898.5745926383181,0.5531567319735586,-2.1313816186371763
219,1450.553511051366,2.217014238644018,8.479863983745037,898.5745926383181,0.5535110513660584,-2.126313737052466
220,1450.5533646311387,2.2181921545403114,7.801734752623307,898.3444552224232,0.5533646311387201,-2.137965779007942
221,1450.553905978141,2.214434462592204,7.801734752623307,898.3444552224232,0.5539059781410742,-2.1523077477480053
222,1450.5329638712278,2.2429210365532843,7.801734752623307,898.3444552224232,0.5329638712278211,-2.1620784169440492
223,1450.4983830991753,2.2749407218622895,7.801734752623307,898.3444552224232,0.4983830991752711,-2.150013089288885
224,1450.4575383780366,2.2830323814123963,7.801734752623307,898.3444552224232,0.45753837803658826,-2.155171986235891
225,1450.436655523186,2.274143934537799,7.801734752623307,898.3444552224232,0.43665552318589107,-2.170506440154213
226,1450.4244924748134,2.297106869910915,7.801734752623307,898.3444552224232,0.42449247481340535,-2.1615524885337045
227,1450.4178820187287,2.300513216314123,7.801734752623307,898.3444552224232,0.4178820187287329,-2.178528853918344
228,1450.4101517286153,2.3177206060476334,7.801734752623307,898.3444552224232,0.41015172861534666,-2.201837306679416
229,1450.406947634875,2.337986212232874,7.801734752623307,898.3444552224232,0.40694763487499586,-2.2124843807186925
230,1450.395380597691,2.365475656810336,7.3624452739270225,898.1677670387213,0.39538059769097345,-2.2193753332878954
231,1450.3828785768208,2.3858117187878887,7.3624452739270225,898.1677670387213,0.3828785768207581,-2.2103361454158046
232,1450.3794526904105,2.3764516483570524,7.3624452739270225,898.1677670387213,0.3794526904105169,-2.202531014477237
233,1450.3847413015644,2.371052634699919,7.3624452739270225,898.1677670387213,0.3847413015644179,-2.2031491221663693
234,1450.3765863576457,2.3535159716112695,7.3624452739270225,898.1677670387213,0.37658635764569226,-2.213460013608626
